KOST_ID,FUNCTION,FR_STATUS,SOURCE_REFERENCE,FULL_TEXT_RECOVERABLE,CORRECT_ANSWER_RECOVERABLE,IMPORT_ELIGIBLE,BLOCKER
Q-7.8-045,7.8,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A.... NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: §7.1.4.1(a)(b) RATIONALE: Live Bookshelf check 2026-08-29: DGR §7.1.4.1 requires both (a) the proper shipping name plus UN/ID number and (b) ""les NOM ET ADRESSE COMPLETS de l'expéditeur et du destinataire"" on every package containing dangerous goods — confirming the tested ""all of the below"" answer combining both marking elements.","§7.1.4.1(a)(b), §7.1.4.1",YES,YES,YES,
Q-7.8-046,7.8,"PARTIALLY CONFIRMED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A.... NEW STATUS: PARTIALLY CONFIRMED SOURCE: §9.3.1.1 + Table 4.2 column structure RATIONALE: Live Bookshelf check 2026-08-29: DGR §9.3.1.1 confirms goods bearing the CAO label must not be carried on passenger aircraft, and Table 4.2's own column structure splits DG entries into passenger+cargo-permitted vs cargo-only categories — together these support the general principle tested, but no single DGR clause was found stating verbatim that the CAO label is used ""only"" for goods forbidden on passenger but allowed on cargo aircraft; this remains an inference across two provisions rather than a single direct citation.",§9.3.1.1,YES,YES,NO,"status is PARTIAL, not FROZEN"
Q-7.8-047,7.8,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.8 course, slide 95 (Documentation DGR 8.0.1, LTA DGR 8.2), cross-checked against slide 68 (excepted- quantities LTA wording,  RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.8-048,7.8,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.8 course, slide 106 (""Information sur l'intervention d'urgence,"" Responsabilités de l'exploitant), the same single sentence a",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.8-049,7.8,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §9.5.1.1.10 (Tier
A), 2026-08-25.",§9.5.1.1.10,YES,YES,YES,
Q-7.8-050,7.8,"PARTIALLY CONFIRMED — rationale not independently found as a standalone
DGR clause; distractors Tier A-confirmed wrong via §9.5.1.1.6.

**Reconciliation (2026-08-26):** OLD STATUS: DRAFT (topic-analysis conclusion had been reached but never stamped in this field before this reconciliation pass). NEW STATUS: PARTIALLY CONFIRMED. SOURCE: this item's own previously-recorded Tier A finding (see text above), now materialized. RATIONALE: the item's own rationale is not independently found as a standalone DGR clause, but its distractors are Tier A-confirmed wrong via §9.5.1.1.6.","§9.5.1.1.6., §9.5.1.1, §9.5.1.1.1, §9.5.1.1.6",YES,YES,NO,"status is PARTIAL, not FROZEN"
Q-7.8-051,7.8,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.8 course, slide 111 (""Fret ou bagages contaminés,"" post-confirmation obligation), cross-checked against slide 110 (the pre-co",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.9-001,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: §2.3.1.4 Armes électriques. RATIONALE: Live Bookshelf check 2026-08-29: identical verbatim match to Q-7.7-021 — DGR §2.3.1.4 confirms the exact prohibition tested.",§2.3.1.4,YES,YES,YES,
Q-7.9-002,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Table 2.3.A note (""Allumettes de sûreté... petit briquet"" entry), citing §2.3.5.8.4(e). RATIONALE: Live Bookshelf check 2026-08-29: DGR Table 2.3.A's note on safety matches/small lighters states verbatim the exact prohibited-item list tested (""allumettes chimiques"" n'exigeant pas de frottoir, briquets ""flamme bleue""/""allume-cigares""/pile au lithium sans capuchon), citing §2.3.5.8.4(e) — an exact match to the course's own citation.","§2.3.5.8.4(e)., §2.3.5.8.4(e)",YES,YES,YES,
Q-7.9-003,7.9,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.9 course, slide 102 (Transport Index/Category I-White rule), cross-checked against slides 99–101 (loading-location rule for a",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.9-004,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.9 course, slide 73 (DGR 3.0.2), cross-checked against slide 74 (DGR 3.0.3 packing groups, the third distractor's own source)  RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.9-005,7.9,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.9 course, slides 57–60 (hidden-DG recognition indicators), cross-checked against slides 53 (DGR 2.2 hidden-DG definition) and",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.9-006,7.9,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.9 course, slide 61 (hidden-DG prevention recommendations), the closing slide of the same 0.2.2 evidence sequence as Q-7.9-005",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.9-007,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.9 course, slide 85 (DGR 7.2.2.2, two-type statement), cross-checked against slide 86 (handling-label example), slide 87 (biol RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.9-008,7.9,"STALE CITATION / SOURCE CONFLICT.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: STALE CITATION / SOURCE CONFLICT SOURCE: §8.0.1.2 exemption list: ""ONU 3373, Matière biologique, catégorie B"" vs. ""ONU 3245, Organismes génétiquement modifiés."" RATIONALE: Live Bookshelf check 2026-08-29: same conflict as Q-7.2-042 — current DGR confirms UN 3373 (not UN 3245) is Category B biological substance; the course's own answer key is factually wrong per current DGR 67e AM1.",§8.0.1.2,YES,YES,NO,"status is STALE, not FROZEN"
Q-7.9-009,7.9,"PARTIALLY CONFIRMED — correct answer (passenger-carried DG) Tier
A-confirmed absent from §2.5.1; one distractor (""pièces pour avions"")
falsely implied as a genuine 5th category — current DGR's real 5th
category is ""Produits d'hygiène"" (§2.5.1.4).

**Reconciliation (2026-08-26):** OLD STATUS: DRAFT (topic-analysis conclusion had been reached but never stamped in this field before this reconciliation pass). NEW STATUS: PARTIALLY CONFIRMED. SOURCE: this item's own previously-recorded Tier A finding (see text above), now materialized. RATIONALE: the correct answer is Tier A-confirmed absent from §2.5.1; one distractor is falsely implied as a genuine category (current DGR's real 5th category is ""Produits d'hygiène"", §2.5.1.4).","§2.5.1, §2.5.1.4)., §2.3, §2.5.1)",YES,YES,NO,"status is PARTIAL, not FROZEN"
Q-7.9-010,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: §9.3.10.3 (cross-ref. §2.3.4.5). RATIONALE: Live Bookshelf check 2026-08-29: identical verbatim match to Q-7.5-014 — DGR §9.3.10.3 confirms the dry-ice baggage marking + 2.5kg quantity requirement tested.","§9.3.10.3, §2.3.4.5).",YES,YES,YES,
Q-7.9-011,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.9 course, slide 47 (DGR 2.3 general prohibition), cross-checked against slide 51 (""Limites — Dispositions relatives aux passa RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.9-012,7.9,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.9 course, slide 111, followed directly by slide 112 (if DG contamination is confirmed, the operator ""doit prendre des mesures",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.9-013,7.9,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.9 course, slide 108 (4-step initial-response procedure), cross-checked against slide 110 (the separate 5-step body/clothing-c",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.9-014,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.9 course, slide 114 (operator reporting duty). Per blueprint binding caveat 10, this item is dual-tagged to both 7.1 (acciden RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.9-015,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.9 course, slide 113. Directly corroborated by Practice Q19: ""Qui doit effectuer un rapport lorsqu'il est découvert des marcha RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.9-016,7.9,"PARTIALLY CONFIRMED (general mechanism); ANAC naming stays Tier B/administrative.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. Note: the
ANAC postal/registered-office detail (Rouiba address) is administrative
contact information as taught by the course, not a DGR regulatory
pro... NEW STATUS: PARTIALLY CONFIRMED (general mechanism); ANAC naming stays Tier B/administrative SOURCE: Tier B — KOST Function 7.9 course, slide 117, following slide 114's general reporting-duty statement. No direct exam/practice hit, consistent with Sta RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,NO,"status is PARTIAL, not FROZEN"
Q-7.9-017,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.9 course, slide 15 (DGR 1.0 formal definition), cross-checked against slide 8 (Introduction's safe-transport-conditions state RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.9-018,7.9,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.9 course, slide 18 (""Pourquoi Réglementer?"", five named historical accidents), cross-checked against the full-course keyword ",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.9-019,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.9 course, slide 21 (DGR 1.1, OACI paragraph) and slide 23 (SCoETDG→AIEA→OACI→IATA hierarchy diagram, naming Doc 9284/Doc 9481 RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.9-020,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.9 course, slide 22 (DGR 1.1, IATA paragraph), cross-checked against slide 19 (SCoETDG's own ""recommandées"" framing, second di RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.9-021,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.9 course, slide 30 (DGR 1.2.1, the sub-task's own single dedicated slide — the thinnest, single-fact leaf in Block 0, per the RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.9-022,7.9,"FR SOURCE GAP CONFIRMED (cross-applied).

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FR SOURCE GAP CONFIRMED (cross-applied) SOURCE: Tier B — KOST Function 7.9 course, slide 31 (Risque definition) and slide 32 (Danger definition plus chemical/radiological/ biological hazard examples RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,NO,"status is GAP, not FROZEN"
Q-7.9-023,7.9,"FR SOURCE GAP CONFIRMED (cross-applied).

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FR SOURCE GAP CONFIRMED (cross-applied) SOURCE: Tier B — KOST Function 7.9 course, slide 33 (worked flammable-liquid example), immediately followed by slide 34's own exercise (""Quels sont le danger  RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,NO,"status is GAP, not FROZEN"
Q-7.9-024,7.9,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.9 course, slide 42 (closing operator-agreement requirement), cross-checked against slide 41 (Des Approbations DGR 1.2.5, Des ",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.9-025,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.9 course, slide 66 (DGR 1.4, Exploitant's eight-item duty wheel), cross-checked against slide 65 (DGR 1.3, Expéditeur's own n RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.9-026,7.9,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §2.8.3.1,
§2.8.3.5 (AH) (Tier A), 2026-08-25.","§2.8.3.1, §2.8.3.5",YES,YES,YES,
Q-7.9-027,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.9 course, slide 89 (marking criteria), cross-checked against slide 90 (UN-mark worked-example decode, this batch's own Q-7.9- RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.9-028,7.9,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §6.0.4.2.1(c)
(Tier A), 2026-08-25.","§6.0.4.2.1(c), §6.0.4.2.1(e)",YES,YES,YES,
Q-7.9-029,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.9 course, slide 106 (internal exercise, unmarked answer key), directly answered by slide 103 (DGD requirement), cross-checked RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.9-030,7.9,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.9 course, slide 108 (4-step initial-response procedure, the same evidence base already cited for Batch 1's Q-7.9-013), cross-",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.9-031,7.9,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.9 course, slide 107, the same slide immediately preceding the 4-step procedure tested by Q-7.9-030 and Batch 1's Q-7.9-013. N",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.9-032,7.9,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §2.3.5.8.3,
§2.3.5.8.4(c) (Tier A), 2026-08-25.","§2.3.5.8.3, §2.3.5.8.4(c)",YES,YES,YES,
Q-7.9-033,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: §9.3.10.1. RATIONALE: Live Bookshelf check 2026-08-29: identical verbatim match to Q-7.6-032 — DGR §9.3.10.1's four named factors do not include total passenger count, confirming it as the correct ""NOT a factor"" answer.","§9.3.10.1., §9.3.10.1",YES,YES,YES,
Q-7.9-034,7.9,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §2.3.5.8.3.1 (Tier
A), 2026-08-25.",§2.3.5.8.3.1,YES,YES,YES,
Q-7.9-035,7.9,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST F7.9 course, slide 112, the slide immediately following Batch 1's own `Q-7.9-012` source (slide 111). No direct exam/practice hit for th",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.9-036,7.9,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST F7.9 course, slide 114 (second paragraph), the same slide as `Q-7.9-014`'s own first-paragraph basis (Batch 1). No direct exam/practice  RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.9-037,7.9,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §2.0 (Tier A),
2026-08-25.",§2.0,YES,YES,YES,
Q-7.9-038,7.9,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST F7.9 course, slide 99. Note on extraction: this slide's machine text layer interleaves the foreground bullet content quoted above with a",YES,YES,NO,"status is DRAFT, not FROZEN"
